index	5primepreterm	bkgdpreterm	initiationrate	mutant	proteins_mutant	proteins_yfp0	selpreterm	simulation_time	stallstrengthindex	ps_ratio	stallstrength
1244	0.0	0	0.3	cta18	2841	10000	1.0	34648.92	7.0	0.2841	0.4
1245	1.0	0	0.3	ctt2	6465	10000	0.0	34854.95	8.0	0.6465	0.45
1246	0.0	0	0.3	ctc9	4500	10000	0.0	34798.82	6.0	0.45	0.14
1247	0.0	0	0.3	ctt10	8005	10000	1.0	35210.51	15.0	0.8005	4.0
1248	0.0	0	0.3	ctc12	5969	10000	1.0	34714.96	2.0	0.5969	1.5
1249	0.0	0	0.3	ctt2	3033	10000	0.0	34745.94	4.0	0.3033	0.1
1250	1.0	0	0.3	ctt18	7794	10000	0.0	34608.66	13.0	0.7794	0.7
1251	1.0	0	0.3	ctc11	1304	10000	0.0	34746.81	0.0	0.1304	0.05
1252	0.0	0	0.3	ctc2	8963	10000	1.0	34664.72	15.0	0.8963	8.0
1253	1.0	0	0.3	ctc11	7674	10000	0.0	34831.21	12.0	0.7674	0.65
1254	0.0	0	0.3	ctc2	8812	10000	1.0	34658.8	14.0	0.8812	7.5
1255	0.0	0	0.3	cta9	5189	10000	0.0	34594.59	16.0	0.5189	0.17
1256	0.0	0	0.3	cta13	487	10000	1.0	34449.81	0.0	0.0487	0.05
1257	1.0	0	0.3	ctt18	8369	10000	0.0	35021.56	17.0	0.8369	0.9
1258	0.0	0	0.3	ctt14	8201	10000	0.0	34425.97	13.0	0.8201	0.28
1259	0.0	0	0.3	ctt18	6427	10000	1.0	34138.37	6.0	0.6427	1.75
1260	0.0	0	0.3	cta11	2329	10000	0.0	34676.59	6.0	0.2329	0.07
1261	0.0	0	0.3	cta14	3115	10000	1.0	34796.61	8.0	0.3115	0.45
1262	0.0	0	0.3	ctc9	3818	10000	0.0	34509.64	5.0	0.3818	0.12
1263	0.0	0	0.3	ctc6	8603	10000	1.0	35040.67	12.0	0.8603	6.5
1264	0.0	0	0.3	cta10	646	10000	0.0	35001.26	1.0	0.0646	0.02
1265	1.0	0	0.3	ctc2	6958	10000	0.0	34705.61	10.0	0.6958	0.55
1266	0.0	0	0.3	ctc11	9098	10000	1.0	34828.1	19.0	0.9098	10.0
1267	0.0	0	0.3	ctc8	2026	10000	0.0	34809.46	2.0	0.2026	0.06
1268	1.0	0	0.3	ctt6	2547	10000	0.0	35249.66	1.0	0.2547	0.1
1269	0.0	0	0.3	ctc11	1911	10000	0.0	34449.02	2.0	0.1911	0.06
1270	1.0	0	0.3	ctc14	6287	10000	0.0	35039.69	7.0	0.6287	0.4
1271	1.0	0	0.3	ctt14	5842	10000	0.0	34904.24	6.0	0.5842	0.35
1272	0.0	0	0.3	ctc8	3209	10000	1.0	34821.4	0.0	0.3209	0.5
1273	1.0	0	0.3	cta12	2049	10000	0.0	35103.9	3.0	0.2049	0.08
1274	1.0	0	0.3	cta2	589	10000	0.0	35058.66	0.0	0.0589	0.02
1275	1.0	0	0.3	cta14	4468	10000	0.0	34832.69	10.0	0.4468	0.22
1276	0.0	0	0.3	cta9	1715	10000	1.0	35156.19	3.0	0.1715	0.2
1277	0.0	0	0.3	cta10	1734	10000	0.0	34869.31	4.0	0.1734	0.05
1278	1.0	0	0.3	ctc8	7962	10000	0.0	34863.96	14.0	0.7962	0.75
1279	0.0	0	0.3	ctc6	6806	10000	0.0	34629.36	11.0	0.6806	0.24
1280	1.0	0	0.3	cta13	2552	10000	0.0	35053.03	4.0	0.2552	0.1
1281	0.0	0	0.3	ctt2	5943	10000	0.0	34852.1	11.0	0.5943	0.24
1282	1.0	0	0.3	cta10	2799	10000	0.0	34952.63	5.0	0.2799	0.12
1283	0.0	0	0.3	ctc2	7398	10000	1.0	34985.11	5.0	0.7398	3.0
1284	0.0	0	0.3	cta14	1068	10000	0.0	34762.89	2.0	0.1068	0.03
1285	0.0	0	0.3	cta12	4702	10000	0.0	34535.55	14.0	0.4702	0.15
1286	1.0	0	0.3	cta2	3834	10000	0.0	34735.98	8.0	0.3834	0.18
1287	0.0	0	0.3	ctc8	8008	10000	1.0	34823.78	8.0	0.8008	4.5
1288	0.0	0	0.3	cta8	4808	10000	1.0	34707.9	18.0	0.4808	0.95
1289	0.0	0	0.3	ctc8	8171	10000	1.0	34246.47	9.0	0.8171	5.0
1290	1.0	0	0.3	cta12	566	10000	0.0	35144.43	0.0	0.0566	0.02
1291	0.0	0	0.3	cta11	705	10000	0.0	35270.42	1.0	0.0705	0.02
1292	0.0	0	0.3	ctc12	8541	10000	1.0	34775.82	11.0	0.8541	6.0
1293	1.0	0	0.3	ctc9	4832	10000	0.0	34700.66	4.0	0.4832	0.25
1294	0.0	0	0.3	ctc11	7984	10000	1.0	35271.98	6.0	0.7984	3.5
1295	0.0	0	0.3	cta6	2564	10000	0.0	34432.63	7.0	0.2564	0.08
1296	0.0	0	0.3	ctc2	7174	10000	0.0	35116.33	17.0	0.7174	0.36
1297	0.0	0	0.3	ctt14	8908	10000	0.0	34671.03	15.0	0.8908	0.32
1298	0.0	0	0.3	ctc8	1280	10000	0.0	34695.51	1.0	0.128	0.04
1299	0.0	0	0.3	ctc12	8370	10000	0.0	34338.87	14.0	0.837	0.3
1300	0.0	0	0.3	ctt18	7748	10000	1.0	34881.62	13.0	0.7748	3.5
1301	0.0	0	0.3	cta2	5315	10000	0.0	34885.19	19.0	0.5315	0.2
1302	1.0	0	0.3	ctc6	4207	10000	0.0	35075.98	3.0	0.4207	0.2
1303	1.0	0	0.3	ctc2	8375	10000	0.0	34848.3	19.0	0.8375	1.0
1304	1.0	0	0.3	ctt2	8323	10000	0.0	35351.07	17.0	0.8323	0.9
1305	0.0	0	0.3	ctt10	5627	10000	0.0	34662.09	8.0	0.5627	0.18
1306	1.0	0	0.3	ctt2	6203	10000	0.0	34991.37	7.0	0.6203	0.4
1307	0.0	0	0.3	ctt18	5704	10000	0.0	35181.58	8.0	0.5704	0.18
1308	0.0	0	0.3	ctc14	3332	10000	0.0	34591.34	4.0	0.3332	0.1
1309	0.0	0	0.3	ctc9	4994	10000	1.0	34658.85	1.0	0.4994	1.0
1310	1.0	0	0.3	ctt10	7344	10000	0.0	34942.82	11.0	0.7344	0.6
1311	0.0	0	0.3	ctc18	1930	10000	0.0	34169.92	2.0	0.193	0.06
1312	0.0	0	0.3	ctt14	4999	10000	0.0	34524.72	7.0	0.4999	0.16
1313	0.0	0	0.3	ctc11	8220	10000	0.0	34720.62	13.0	0.822	0.28
1314	0.0	0	0.3	ctt10	6980	10000	1.0	34583.14	9.0	0.698	2.5
1315	1.0	0	0.3	ctt6	1345	10000	0.0	35004.8	0.0	0.1345	0.05
1316	1.0	0	0.3	cta9	3323	10000	0.0	35180.48	6.0	0.3323	0.14
1317	0.0	0	0.3	cta2	372	10000	0.0	35137.12	0.0	0.0372	0.01
1318	0.0	0	0.3	cta11	1639	10000	1.0	34657.9	3.0	0.1639	0.2
1319	1.0	0	0.3	ctc18	7712	10000	0.0	35039.31	12.0	0.7712	0.65
1320	0.0	0	0.3	ctc2	3197	10000	1.0	34490.9	0.0	0.3197	0.5
1321	0.0	0	0.3	ctc10	5929	10000	1.0	34947.74	2.0	0.5929	1.5
1322	0.0	0	0.3	cta8	366	10000	0.0	34981.2	0.0	0.0366	0.01
1323	1.0	0	0.3	ctc12	6586	10000	0.0	35018.2	8.0	0.6586	0.45
1324	0.0	0	0.3	ctc11	9709	10000	0.0	34525.56	19.0	0.9709	0.4
1325	0.0	0	0.3	ctc18	8376	10000	1.0	34361.54	10.0	0.8376	5.5
1326	1.0	0	0.3	cta8	5858	10000	0.0	35090.15	16.0	0.5858	0.34
1327	0.0	0	0.3	ctt2	7278	10000	1.0	34667.4	10.0	0.7278	2.75
1328	0.0	0	0.3	cta9	5911	10000	0.0	34437.15	19.0	0.5911	0.2
1329	0.0	0	0.3	cta10	4450	10000	1.0	34934.51	15.0	0.445	0.8
1330	1.0	0	0.3	ctc6	2522	10000	0.0	34905.63	1.0	0.2522	0.1
1331	0.0	0	0.3	ctc18	8878	10000	1.0	35520.11	13.0	0.8878	7.0
1332	0.0	0	0.3	cta13	5513	10000	0.0	34394.66	17.0	0.5513	0.18
1333	0.0	0	0.3	cta10	5033	10000	0.0	34681.09	15.0	0.5033	0.16
1334	0.0	0	0.3	ctt18	9650	10000	0.0	35029.67	17.0	0.965	0.36
1335	0.0	0	0.3	ctt10	5535	10000	1.0	34692.82	4.0	0.5535	1.25
1336	0.0	0	0.3	cta12	3176	10000	0.0	34273.56	9.0	0.3176	0.1
1337	1.0	0	0.3	ctt18	5799	10000	0.0	35084.19	6.0	0.5799	0.35
1338	0.0	0	0.3	ctc2	2029	10000	0.0	34712.0	2.0	0.2029	0.06
1339	1.0	0	0.3	cta6	6343	10000	0.0	35414.54	19.0	0.6343	0.4
1340	1.0	0	0.3	cta14	5585	10000	0.0	35123.92	15.0	0.5585	0.32
1341	1.0	0	0.3	ctc12	4254	10000	0.0	35240.54	3.0	0.4254	0.2
1342	1.0	0	0.3	ctc14	4138	10000	0.0	34987.51	3.0	0.4138	0.2
1343	0.0	0	0.3	cta14	2515	10000	1.0	35036.16	6.0	0.2515	0.35
1344	0.0	0	0.3	cta11	2714	10000	1.0	35239.51	6.0	0.2714	0.35
1345	0.0	0	0.3	cta6	2361	10000	0.0	35057.86	6.0	0.2361	0.07
1346	1.0	0	0.3	ctt14	2468	10000	0.0	35255.76	1.0	0.2468	0.1
1347	0.0	0	0.3	ctc9	8033	10000	1.0	34912.69	7.0	0.8033	4.0
1348	1.0	0	0.3	cta10	3557	10000	0.0	35312.91	7.0	0.3557	0.16
1349	0.0	0	0.3	ctc8	4985	10000	0.0	34557.1	7.0	0.4985	0.16
1350	0.0	0	0.3	ctt18	9256	10000	0.0	34397.86	16.0	0.9256	0.34
1351	1.0	0	0.3	cta6	1610	10000	0.0	34817.94	2.0	0.161	0.06
1352	1.0	0	0.3	ctc14	5790	10000	0.0	34770.39	6.0	0.579	0.35
1353	1.0	0	0.3	ctc2	7560	10000	0.0	34687.01	12.0	0.756	0.65
1354	0.0	0	0.3	ctc14	8846	10000	1.0	34804.07	17.0	0.8846	9.0
1355	0.0	0	0.3	ctt10	6623	10000	0.0	34602.91	10.0	0.6623	0.22
1356	1.0	0	0.3	ctt10	1311	10000	0.0	34828.11	0.0	0.1311	0.05
1357	0.0	0	0.3	cta12	1596	10000	0.0	35161.74	4.0	0.1596	0.05
1358	1.0	0	0.3	ctt10	6973	10000	0.0	34899.45	9.0	0.6973	0.5
1359	1.0	0	0.3	ctc10	7662	10000	0.0	35041.9	12.0	0.7662	0.65
1360	0.0	0	0.3	ctt18	4960	10000	1.0	34374.94	3.0	0.496	1.0
1361	0.0	0	0.3	cta6	3326	10000	0.0	34854.25	9.0	0.3326	0.1
1362	0.0	0	0.3	ctt6	1296	10000	0.0	34533.26	1.0	0.1296	0.04
1363	0.0	0	0.3	ctt14	6808	10000	1.0	34955.42	7.0	0.6808	2.0
1364	0.0	0	0.3	ctt6	3941	10000	0.0	35379.72	5.0	0.3941	0.12
1365	0.0	0	0.3	ctc2	5770	10000	0.0	34730.87	11.0	0.577	0.24
1366	1.0	0	0.3	ctt14	8150	10000	0.0	34878.01	15.0	0.815	0.8
1367	0.0	0	0.3	ctt18	9854	10000	0.0	34673.31	18.0	0.9854	0.38
1368	0.0	0	0.3	ctc10	2603	10000	0.0	34645.83	3.0	0.2603	0.08
1369	0.0	0	0.3	ctc10	4523	10000	0.0	34571.02	6.0	0.4523	0.14
1370	0.0	0	0.3	cta9	1649	10000	0.0	34613.66	4.0	0.1649	0.05
1371	1.0	0	0.3	cta18	5184	10000	0.0	34963.7	13.0	0.5184	0.28
1372	0.0	0	0.3	ctt14	1995	10000	1.0	34629.47	0.0	0.1995	0.25
1373	0.0	0	0.3	cta14	2906	10000	0.0	34880.66	8.0	0.2906	0.09
1374	0.0	0	0.3	ctt6	6392	10000	0.0	34812.93	10.0	0.6392	0.22
1375	0.0	0	0.3	cta14	4704	10000	1.0	34678.43	17.0	0.4704	0.9
1376	0.0	0	0.3	ctc6	8568	10000	0.0	34527.2	17.0	0.8568	0.36
1377	0.0	0	0.3	ctc10	5744	10000	0.0	35400.06	8.0	0.5744	0.18
1378	0.0	0	0.3	cta11	4694	10000	1.0	34664.25	17.0	0.4694	0.9
1379	0.0	0	0.3	ctt10	6240	10000	0.0	34779.69	9.0	0.624	0.2
1380	0.0	0	0.3	cta8	4556	10000	1.0	35087.64	15.0	0.4556	0.8
1381	1.0	0	0.3	ctc6	7154	10000	0.0	35240.94	10.0	0.7154	0.55
1382	0.0	0	0.3	ctc9	7881	10000	1.0	35088.43	6.0	0.7881	3.5
1383	0.0	0	0.3	cta14	3495	10000	0.0	34303.5	10.0	0.3495	0.11
1384	0.0	0	0.3	ctc10	6748	10000	0.0	35232.56	10.0	0.6748	0.22
1385	0.0	0	0.3	cta10	3259	10000	1.0	34920.4	9.0	0.3259	0.5
1386	0.0	0	0.3	cta11	1911	10000	0.0	34449.02	5.0	0.1911	0.06
1387	0.0	0	0.3	cta18	4581	10000	1.0	34577.2	16.0	0.4581	0.85
1388	0.0	0	0.3	ctc9	9113	10000	0.0	34618.02	18.0	0.9113	0.38
1389	1.0	0	0.3	ctc8	8450	10000	0.0	34858.24	18.0	0.845	0.95
1390	1.0	0	0.3	cta13	3668	10000	0.0	34875.19	7.0	0.3668	0.16
1391	0.0	0	0.3	cta2	716	10000	0.0	35001.6	1.0	0.0716	0.02
1392	0.0	0	0.3	ctc6	2564	10000	0.0	34432.63	3.0	0.2564	0.08
1393	1.0	0	0.3	ctc14	6890	10000	0.0	34671.48	9.0	0.689	0.5
1394	1.0	0	0.3	ctc12	2463	10000	0.0	34677.81	1.0	0.2463	0.1
1395	0.0	0	0.3	cta18	6182	10000	0.0	34861.77	19.0	0.6182	0.2
1396	0.0	0	0.3	ctc10	3220	10000	0.0	34924.25	4.0	0.322	0.1
1397	0.0	0	0.3	ctt6	7491	10000	1.0	34461.25	12.0	0.7491	3.25
1398	0.0	0	0.3	ctc18	3429	10000	1.0	34766.63	0.0	0.3429	0.5
1399	0.0	0	0.3	ctc6	9034	10000	1.0	34979.92	17.0	0.9034	9.0
1400	0.0	0	0.3	cta18	1740	10000	1.0	34945.11	3.0	0.174	0.2
1401	1.0	0	0.3	cta12	6265	10000	0.0	35285.65	19.0	0.6265	0.4
1402	0.0	0	0.3	cta13	4753	10000	1.0	34746.31	17.0	0.4753	0.9
1403	0.0	0	0.3	cta13	4062	10000	0.0	35443.32	11.0	0.4062	0.12
1404	0.0	0	0.3	cta12	3808	10000	1.0	35400.02	11.0	0.3808	0.6
1405	0.0	0	0.3	ctt6	5484	10000	0.0	34972.12	8.0	0.5484	0.18
1406	0.0	0	0.3	cta2	3308	10000	0.0	34643.61	10.0	0.3308	0.11
1407	0.0	0	0.3	cta14	4949	10000	0.0	35081.66	14.0	0.4949	0.15
1408	1.0	0	0.3	ctt18	6863	10000	0.0	34709.21	9.0	0.6863	0.5
1409	0.0	0	0.3	ctt14	8327	10000	1.0	35088.69	17.0	0.8327	4.5
1410	1.0	0	0.3	ctt18	7080	10000	0.0	34734.08	10.0	0.708	0.55
1411	0.0	0	0.3	cta12	2674	10000	0.0	34771.43	7.0	0.2674	0.08
1412	0.0	0	0.3	ctc8	646	10000	0.0	34428.28	0.0	0.0646	0.02
1413	0.0	0	0.3	cta9	369	10000	0.0	35306.13	0.0	0.0369	0.01
1414	0.0	0	0.3	cta13	4913	10000	1.0	34745.18	19.0	0.4913	1.0
1415	0.0	0	0.3	ctc11	7630	10000	0.0	34912.7	12.0	0.763	0.26
1416	0.0	0	0.3	ctc14	8061	10000	1.0	34302.12	8.0	0.8061	4.5
1417	1.0	0	0.3	ctc8	7910	10000	0.0	35218.57	13.0	0.791	0.7
1418	0.0	0	0.3	ctc8	8474	10000	1.0	34706.55	10.0	0.8474	5.5
1419	1.0	0	0.3	cta10	5545	10000	0.0	34816.48	15.0	0.5545	0.32
1420	1.0	0	0.3	cta18	5413	10000	0.0	34886.81	14.0	0.5413	0.3
1421	1.0	0	0.3	cta9	5450	10000	0.0	35232.55	14.0	0.545	0.3
1422	0.0	0	0.3	cta12	3656	10000	1.0	35128.36	10.0	0.3656	0.55
1423	0.0	0	0.3	ctc2	6067	10000	0.0	34544.6	12.0	0.6067	0.26
1424	1.0	0	0.3	ctt10	8661	10000	0.0	35094.39	19.0	0.8661	1.0
1425	0.0	0	0.3	cta13	2270	10000	0.0	34247.24	6.0	0.227	0.07
1426	0.0	0	0.3	ctc10	9032	10000	0.0	34530.32	18.0	0.9032	0.38
1427	0.0	0	0.3	cta18	453	10000	1.0	34571.16	0.0	0.0453	0.05
1428	1.0	0	0.3	ctc9	6241	10000	0.0	34764.01	7.0	0.6241	0.4
1429	0.0	0	0.3	cta14	4860	10000	1.0	34465.15	19.0	0.486	1.0
1430	0.0	0	0.3	ctc8	4493	10000	0.0	34888.58	6.0	0.4493	0.14
1431	0.0	0	0.3	cta8	1280	10000	0.0	34695.51	3.0	0.128	0.04
1432	0.0	0	0.3	ctc6	5974	10000	0.0	34951.16	9.0	0.5974	0.2
1433	0.0	0	0.3	cta9	4812	10000	0.0	34807.31	14.0	0.4812	0.15
1434	0.0	0	0.3	ctc11	6710	10000	1.0	35065.32	3.0	0.671	2.0
1435	0.0	0	0.3	ctc9	8397	10000	0.0	35473.17	14.0	0.8397	0.3
1436	1.0	0	0.3	ctc12	8039	10000	0.0	34749.74	15.0	0.8039	0.8
1437	1.0	0	0.3	ctc2	4160	10000	0.0	34801.1	3.0	0.416	0.2
1438	0.0	0	0.3	ctc13	6725	10000	0.0	34931.17	10.0	0.6725	0.22
1439	0.0	0	0.3	ctt2	5878	10000	1.0	34939.51	5.0	0.5878	1.5
1440	1.0	0	0.3	cta18	2819	10000	0.0	34831.61	5.0	0.2819	0.12
1441	0.0	0	0.3	cta13	327	10000	0.0	35343.34	0.0	0.0327	0.01
1442	1.0	0	0.3	ctt6	7749	10000	0.0	34713.74	13.0	0.7749	0.7
1443	0.0	0	0.3	cta18	2942	10000	0.0	34846.32	8.0	0.2942	0.09
1444	0.0	0	0.3	ctt6	6546	10000	1.0	34358.85	7.0	0.6546	2.0
1445	0.0	0	0.3	ctt14	3909	10000	0.0	35095.77	5.0	0.3909	0.12
1446	0.0	0	0.3	ctc11	9463	10000	0.0	34169.07	18.0	0.9463	0.38
1447	0.0	0	0.3	ctc6	4091	10000	0.0	35603.52	5.0	0.4091	0.12
1448	1.0	0	0.3	cta10	593	10000	0.0	35166.18	0.0	0.0593	0.02
1449	0.0	0	0.3	ctc18	9025	10000	1.0	34525.58	18.0	0.9025	9.5
1450	0.0	0	0.3	ctt6	3231	10000	0.0	34843.77	4.0	0.3231	0.1
1451	1.0	0	0.3	cta14	4913	10000	0.0	34692.27	12.0	0.4913	0.26
1452	0.0	0	0.3	cta10	4523	10000	0.0	34571.02	13.0	0.4523	0.14
1453	0.0	0	0.3	ctc14	9869	10000	0.0	35221.05	19.0	0.9869	0.4
1454	1.0	0	0.3	ctc14	8479	10000	0.0	34988.74	18.0	0.8479	0.95
1455	0.0	0	0.3	cta12	3822	10000	0.0	34563.77	11.0	0.3822	0.12
1456	0.0	0	0.3	cta12	6068	10000	0.0	34332.98	19.0	0.6068	0.2
1457	0.0	0	0.3	cta12	1593	10000	1.0	34592.94	3.0	0.1593	0.2
1458	1.0	0	0.3	ctc6	8455	10000	0.0	35029.51	18.0	0.8455	0.95
1459	0.0	0	0.3	ctt18	8035	10000	0.0	34318.06	13.0	0.8035	0.28
1460	0.0	0	0.3	ctc13	6185	10000	0.0	35154.64	9.0	0.6185	0.2
1461	0.0	0	0.3	ctc11	9248	10000	0.0	34799.64	16.0	0.9248	0.34
1462	0.0	0	0.3	cta2	4353	10000	1.0	34398.19	16.0	0.4353	0.85
1463	0.0	0	0.3	cta6	1786	10000	0.0	34606.76	4.0	0.1786	0.05
1464	0.0	0	0.3	cta14	2304	10000	0.0	34775.22	6.0	0.2304	0.07
1465	0.0	0	0.3	ctc6	7434	10000	1.0	34181.55	5.0	0.7434	3.0
1466	1.0	0	0.3	cta10	5867	10000	0.0	34755.25	17.0	0.5867	0.36
1467	0.0	0	0.3	ctc13	2613	10000	0.0	34671.9	3.0	0.2613	0.08
1468	0.0	0	0.3	cta11	1027	10000	0.0	35097.06	2.0	0.1027	0.03
1469	0.0	0	0.3	ctt10	648	10000	0.0	34598.53	0.0	0.0648	0.02
1470	0.0	0	0.3	cta10	3738	10000	1.0	34379.63	12.0	0.3738	0.65
1471	0.0	0	0.3	ctc18	9158	10000	1.0	34746.83	19.0	0.9158	10.0
1472	1.0	0	0.3	ctc13	7675	10000	0.0	34122.05	13.0	0.7675	0.7
1473	1.0	0	0.3	cta18	3884	10000	0.0	35223.16	8.0	0.3884	0.18
1474	1.0	0	0.3	ctc14	7839	10000	0.0	35004.88	13.0	0.7839	0.7
1475	0.0	0	0.3	ctc11	5097	10000	0.0	34748.29	7.0	0.5097	0.16
1476	0.0	0	0.3	ctc11	8695	10000	0.0	34364.85	15.0	0.8695	0.32
1477	1.0	0	0.3	ctc2	6200	10000	0.0	35363.35	7.0	0.62	0.4
1478	0.0	0	0.3	cta13	2630	10000	1.0	35186.93	6.0	0.263	0.35
1479	0.0	0	0.3	cta9	5560	10000	0.0	34817.93	17.0	0.556	0.18
1480	1.0	0	0.3	ctc13	5949	10000	0.0	35026.77	6.0	0.5949	0.35
1481	0.0	0	0.3	ctc6	8980	10000	1.0	34512.46	19.0	0.898	10.0
1482	0.0	0	0.3	cta6	3526	10000	1.0	35136.76	10.0	0.3526	0.55
1483	0.0	0	0.3	ctc9	6729	10000	1.0	35076.56	3.0	0.6729	2.0
1484	0.0	0	0.3	ctc12	8897	10000	1.0	34780.97	16.0	0.8897	8.5
1485	1.0	0	0.3	cta12	2463	10000	0.0	34677.81	4.0	0.2463	0.1
1486	1.0	0	0.3	cta18	6145	10000	0.0	34454.97	19.0	0.6145	0.4
1487	0.0	0	0.3	cta13	2925	10000	0.0	34269.87	8.0	0.2925	0.09
1488	0.0	0	0.3	ctt10	7761	10000	1.0	35224.97	12.0	0.7761	3.25
1489	1.0	0	0.3	cta13	4626	10000	0.0	34567.85	11.0	0.4626	0.24
1490	0.0	0	0.3	ctc14	5702	10000	0.0	35296.45	8.0	0.5702	0.18
1491	1.0	0	0.3	ctc13	6619	10000	0.0	35001.84	8.0	0.6619	0.45
1492	0.0	0	0.3	ctc13	6688	10000	1.0	34789.56	3.0	0.6688	2.0
1493	0.0	0	0.3	ctc14	4860	10000	1.0	34465.15	1.0	0.486	1.0
1494	1.0	0	0.3	ctc18	7266	10000	0.0	34599.16	11.0	0.7266	0.6
1495	0.0	0	0.3	ctt18	8605	10000	1.0	35060.54	19.0	0.8605	5.0
1496	0.0	0	0.3	ctc13	8098	10000	1.0	34727.33	7.0	0.8098	4.0
1497	0.0	0	0.3	ctc18	8989	10000	0.0	34825.53	15.0	0.8989	0.32
1498	0.0	0	0.3	cta9	5100	10000	0.0	35108.52	15.0	0.51	0.16
1499	0.0	0	0.3	cta8	1045	10000	0.0	35023.93	2.0	0.1045	0.03
